Stamp,Status,Region,Count
2020-03-07 15:00:00,Tested,NOe,NA
2020-03-08 15:00:00,Confirmed,NOe,31
2020-03-08 15:00:00,Recovered,NOe,0
2020-03-08 15:00:00,Tested,NOe,NA
2020-03-09 15:00:00,Confirmed,NOe,36
2020-03-09 15:00:00,Recovered,NOe,0
2020-03-10 15:00:00,Confirmed,NOe,40
2020-03-10 15:00:00,Recovered,NOe,0
2020-03-10 15:00:00,Tested,NOe,NA
2020-03-11 15:00:00,Confirmed,NOe,45
2020-03-11 15:00:00,Recovered,NOe,0
2020-03-11 15:00:00,Tested,NOe,NA
2020-03-12 15:00:00,Confirmed,NOe,51
2020-03-12 15:00:00,Deaths,NOe,0
2020-03-12 15:00:00,Recovered,NOe,0
2020-03-12 15:00:00,Tested,NOe,NA
2020-03-13 15:00:00,Confirmed,NOe,63
2020-03-13 15:00:00,Deaths,NOe,0
2020-03-13 15:00:00,Recovered,NOe,0
2020-03-14 15:00:00,Confirmed,NOe,82
2020-03-14 08:00:00,Deaths,NOe,0
2020-03-14 08:00:00,Recovered,NOe,1
2020-03-14 08:00:00,Tested,NOe,NA
2020-03-15 15:00:00,Confirmed,NOe,111
2020-03-15 15:00:00,Deaths,NOe,0
2020-03-15 15:00:00,Recovered,NOe,1
2020-03-16 15:00:00,Confirmed,NOe,152
2020-03-16 08:00:00,Deaths,NOe,0
2020-03-16 08:00:00,Recovered,NOe,1
2020-03-16 08:00:00,Tested,NOe,NA
2020-03-17 15:00:00,Confirmed,NOe,216
2020-03-17 15:00:00,Deaths,NOe,0
2020-03-17 15:00:00,Recovered,NOe,1
2020-03-17 15:00:00,Tested,NOe,NA
2020-03-18 15:00:00,Confirmed,NOe,256
2020-03-18 08:00:00,Deaths,NOe,0
2020-03-18 08:00:00,Recovered,NOe,1
2020-03-18 08:00:00,Tested,NOe,NA
2020-03-19 15:00:00,Confirmed,NOe,305
2020-03-19 15:00:00,Deaths,NOe,0
2020-03-19 15:00:00,Recovered,NOe,1
2020-03-19 15:00:00,Tested,NOe,NA
2020-03-20 15:00:00,Confirmed,NOe,355
2020-03-20 15:00:00,Deaths,NOe,0
2020-03-20 15:00:00,Recovered,NOe,2
2020-03-20 15:00:00,Tested,NOe,NA
2020-03-21 15:00:00,Confirmed,NOe,394
2020-03-21 15:00:00,Deaths,NOe,1
2020-03-21 15:00:00,Tested,NOe,NA
2020-03-22 16:00:00,Confirmed,NOe,446
2020-03-22 16:00:00,Deaths,NOe,1
2020-03-22 08:00:00,Recovered,NOe,2
2020-03-22 08:00:00,Tested,NOe,NA
2020-03-23 15:00:00,Confirmed,NOe,564
2020-03-23 15:00:00,Deaths,NOe,1
2020-03-23 08:00:00,Recovered,NOe,2
2020-03-23 08:00:00,Tested,NOe,NA
2020-03-24 15:00:00,Confirmed,NOe,620
2020-03-24 15:00:00,Deaths,NOe,3
2020-03-24 08:00:00,Tested,NOe,NA
2020-03-25 15:00:00,Confirmed,NOe,750
2020-03-25 15:00:00,Deaths,NOe,5
2020-03-25 08:00:00,Tested,NOe,NA
2020-03-26 15:00:00,Confirmed,NOe,873
2020-03-26 15:00:00,Deaths,NOe,12
2020-03-26 07:00:00,Hospitalisierung,NOe,81
2020-03-26 07:00:00,Intensivstation,NOe,21
2020-03-26 09:00:00,Tested,NOe,NA
2020-03-27 15:00:00,Confirmed,NOe,1140
2020-03-27 09:30:00,Deaths,NOe,13
2020-03-27 09:30:00,Hospitalisierung,NOe,127
2020-03-27 09:30:00,Intensivstation,NOe,18
2020-03-27 08:00:00,Tested,NOe,NA
2020-03-28 15:00:00,Confirmed,NOe,1262
2020-03-28 08:00:00,Deaths,NOe,13
2020-03-28 08:00:00,Hospitalisierung,NOe,150
2020-03-28 08:00:00,Intensivstation,NOe,20
2020-03-28 08:00:00,Tested,NOe,NA
2020-03-29 15:00:00,Confirmed,NOe,1350
2020-03-29 09:30:00,Deaths,NOe,19
2020-03-29 09:30:00,Hospitalisierung,NOe,160
2020-03-29 09:30:00,Intensivstation,NOe,26
2020-03-29 09:30:00,Recovered,NOe,NA
2020-03-29 08:00:00,Tested,NOe,NA
2020-03-30 15:00:00,Confirmed,NOe,1533
2020-03-30 09:30:00,Deaths,NOe,28
2020-03-30 09:30:00,Hospitalisierung,NOe,167
2020-03-30 09:30:00,Intensivstation,NOe,26
2020-03-30 09:30:00,Recovered,NOe,86
2020-03-30 08:00:00,Tested,NOe,NA
2020-03-31 15:00:00,Confirmed,NOe,1616
2020-03-31 09:30:00,Deaths,NOe,28
2020-03-31 07:30:00,Hospitalisierung,NOe,223
2020-03-31 07:30:00,Intensivstation,NOe,32
2020-03-31 09:30:00,Recovered,NOe,NA
2020-03-31 08:00:00,Tested,NOe,NA
2020-04-01 15:00:00,Confirmed,NOe,1685
2020-04-01 10:00:00,Deaths,NOe,28
2020-04-01 08:00:00,Hospitalisierung,NOe,200
2020-04-01 08:00:00,Intensivstation,NOe,36
2020-04-01 10:00:00,Recovered,NOe,NA
2020-04-01 08:00:00,Tested,NOe,NA
2020-04-02 15:00:00,Confirmed,NOe,1738
2020-04-02 09:30:00,Deaths,NOe,28
2020-04-02 07:30:00,Hospitalisierung,NOe,203
2020-04-02 07:30:00,Intensivstation,NOe,43
2020-04-02 09:30:00,Recovered,NOe,298
2020-04-02 10:00:00,Tested,NOe,NA
2020-04-03 15:00:00,Confirmed,NOe,1828
2020-04-03 09:30:00,Deaths,NOe,28
2020-04-03 07:30:00,Hospitalisierung,NOe,203
2020-04-03 07:30:00,Intensivstation,NOe,43
2020-04-03 09:30:00,Recovered,NOe,340
2020-04-03 10:00:00,Tested,NOe,NA
2020-04-04 15:00:00,Confirmed,NOe,1860
2020-04-04 09:30:00,Deaths,NOe,31
2020-04-04 07:30:00,Hospitalisierung,NOe,206
2020-04-04 07:30:00,Intensivstation,NOe,39
2020-04-04 09:30:00,Recovered,NOe,403
2020-04-04 10:00:00,Tested,NOe,NA
2020-04-05 15:00:00,Confirmed,NOe,1903
2020-04-05 09:30:00,Deaths,NOe,31
2020-04-05 07:30:00,Hospitalisierung,NOe,212
2020-04-05 07:30:00,Intensivstation,NOe,43
2020-04-05 09:30:00,Recovered,NOe,448
2020-04-05 10:00:00,Tested,NOe,NA
2020-04-06 15:00:00,Confirmed,NOe,1994
2020-04-06 09:30:00,Deaths,NOe,36
2020-04-06 07:30:00,Hospitalisierung,NOe,207
2020-04-06 07:30:00,Intensivstation,NOe,43
2020-04-06 09:30:00,Recovered,NOe,481
2020-04-06 10:00:00,Tested,NOe,NA
2020-04-07 15:00:00,Confirmed,NOe,2071
2020-04-07 09:30:00,Deaths,NOe,39
2020-04-07 07:30:00,Hospitalisierung,NOe,217
2020-04-07 07:30:00,Intensivstation,NOe,48
2020-04-07 09:30:00,Recovered,NOe,567
2020-04-07 09:30:00,Tested,NOe,NA
2020-04-08 15:00:00,Confirmed,NOe,2122
2020-04-08 10:00:00,Deaths,NOe,42
2020-04-08 08:00:00,Hospitalisierung,NOe,208
2020-04-08 08:00:00,Intensivstation,NOe,55
2020-04-08 10:00:00,Recovered,NOe,646
2020-04-08 10:00:00,Tested,NOe,NA
2020-04-09 15:00:00,Confirmed,NOe,2169
2020-04-09 10:30:00,Deaths,NOe,47
2020-04-09 08:30:00,Hospitalisierung,NOe,208
2020-04-09 08:30:00,Intensivstation,NOe,54
2020-04-09 10:30:00,Recovered,NOe,747
2020-04-09 10:30:00,Tested,NOe,NA
2020-04-10 15:00:00,Confirmed,NOe,2206
2020-04-10 10:00:00,Deaths,NOe,54
2020-04-10 08:00:00,Hospitalisierung,NOe,205
2020-04-10 08:00:00,Intensivstation,NOe,53
2020-04-10 10:00:00,Recovered,NOe,851
2020-04-10 10:00:00,Tested,NOe,NA
2020-04-11 15:00:00,Confirmed,NOe,2274
2020-04-11 09:30:00,Deaths,NOe,60
2020-04-11 07:30:00,Hospitalisierung,NOe,236
2020-04-11 07:30:00,Intensivstation,NOe,42
2020-04-11 09:30:00,Recovered,NOe,951
2020-04-11 09:30:00,Tested,NOe,NA
2020-04-12 09:30:00,Confirmed,NOe,2284
2020-04-12 09:30:00,Deaths,NOe,62
2020-04-12 07:30:00,Hospitalisierung,NOe,231
2020-04-12 07:30:00,Intensivstation,NOe,42
2020-04-12 09:30:00,Recovered,NOe,1010
2020-04-12 09:30:00,Tested,NOe,NA
2020-04-13 15:00:00,Confirmed,NOe,2343
2020-04-13 09:30:00,Deaths,NOe,66
2020-04-13 07:30:00,Hospitalisierung,NOe,234
2020-04-13 07:30:00,Intensivstation,NOe,42
2020-04-13 09:30:00,Recovered,NOe,1088
2020-04-13 09:30:00,Tested,NOe,NA
2020-04-14 15:00:00,Confirmed,NOe,2387
2020-04-14 09:30:00,Deaths,NOe,67
2020-04-14 07:30:00,Hospitalisierung,NOe,236
2020-04-14 07:30:00,Intensivstation,NOe,43
2020-04-14 09:30:00,Recovered,NOe,1167
2020-04-14 09:30:00,Tested,NOe,NA
2020-04-15 13:00:00,Confirmed,NOe,2415
2020-04-15 07:30:00,Deaths,NOe,71
2020-04-15 07:30:00,Hospitalisierung,NOe,235
2020-04-15 07:30:00,Intensivstation,NOe,42
2020-04-15 07:30:00,Recovered,NOe,1315
2020-04-15 07:30:00,Tested,NOe,16188
2020-04-16 13:00:00,Confirmed,NOe,2436
2020-04-16 07:30:00,Deaths,NOe,73
2020-04-16 07:30:00,Hospitalisierung,NOe,236
2020-04-16 07:30:00,Intensivstation,NOe,46
2020-04-16 07:30:00,Recovered,NOe,1415
2020-04-16 07:30:00,Tested,NOe,17410
2020-04-17 13:00:00,Confirmed,NOe,2461
2020-04-17 07:30:00,Deaths,NOe,77
2020-04-17 07:30:00,Hospitalisierung,NOe,219
2020-04-17 07:30:00,Intensivstation,NOe,40
2020-04-17 07:30:00,Recovered,NOe,1498
2020-04-17 07:30:00,Tested,NOe,18269
2020-04-18 06:00:00,Confirmed,NOe,2461
2020-04-18 07:30:00,Deaths,NOe,80
2020-04-18 07:30:00,Hospitalisierung,NOe,207
2020-04-18 07:30:00,Intensivstation,NOe,41
2020-04-18 07:30:00,Recovered,NOe,1560
2020-04-18 07:30:00,Tested,NOe,18831
2020-04-19 13:00:00,Confirmed,NOe,2476
2020-04-19 07:30:00,Deaths,NOe,82
2020-04-19 07:30:00,Hospitalisierung,NOe,196
2020-04-19 07:30:00,Intensivstation,NOe,40
2020-04-19 07:30:00,Recovered,NOe,1560
2020-04-19 07:30:00,Tested,NOe,19112
2020-04-20 13:00:00,Confirmed,NOe,2495
2020-04-20 07:30:00,Deaths,NOe,83
2020-04-20 07:30:00,Hospitalisierung,NOe,193
2020-04-20 07:30:00,Intensivstation,NOe,37
2020-04-20 07:30:00,Recovered,NOe,1572
2020-04-20 07:30:00,Tested,NOe,19588
2020-04-21 06:00:00,Confirmed,NOe,2501
2020-04-21 07:30:00,Deaths,NOe,85
2020-04-21 07:30:00,Hospitalisierung,NOe,151
2020-04-21 07:30:00,Intensivstation,NOe,42
2020-04-21 07:30:00,Recovered,NOe,1623
2020-04-21 07:30:00,Tested,NOe,20218
2020-04-22 13:00:00,Confirmed,NOe,2519
2020-04-22 07:30:00,Deaths,NOe,87
2020-04-22 07:30:00,Hospitalisierung,NOe,141
2020-04-22 07:30:00,Intensivstation,NOe,43
2020-04-22 07:30:00,Recovered,NOe,1685
2020-04-22 07:30:00,Tested,NOe,20980
2020-04-23 13:00:00,Confirmed,NOe,2531
2020-04-23 07:30:00,Deaths,NOe,88
2020-04-23 07:30:00,Hospitalisierung,NOe,131
2020-04-23 07:30:00,Intensivstation,NOe,43
2020-04-23 07:30:00,Recovered,NOe,1841
2020-04-23 07:30:00,Tested,NOe,21969
2020-04-24 13:00:00,Confirmed,NOe,2546
2020-04-24 07:30:00,Deaths,NOe,89
2020-04-24 07:30:00,Hospitalisierung,NOe,127
2020-04-24 07:30:00,Intensivstation,NOe,40
2020-04-24 07:30:00,Recovered,NOe,1890
2020-04-24 07:30:00,Tested,NOe,22572
2020-04-25 13:00:00,Confirmed,NOe,2553
2020-04-25 07:30:00,Deaths,NOe,90
2020-04-25 07:30:00,Hospitalisierung,NOe,114
2020-04-25 07:30:00,Intensivstation,NOe,37
2020-04-25 07:30:00,Recovered,NOe,1950
2020-04-25 07:30:00,Tested,NOe,24800
2020-04-26 06:00:00,Confirmed,NOe,2554
2020-04-26 07:30:00,Deaths,NOe,90
2020-04-26 07:30:00,Hospitalisierung,NOe,120
2020-04-26 07:30:00,Intensivstation,NOe,39
2020-04-26 07:30:00,Recovered,NOe,2026
2020-04-26 07:30:00,Tested,NOe,25849
2020-04-27 13:00:00,Confirmed,NOe,2573
2020-04-27 07:30:00,Deaths,NOe,92
2020-04-27 07:30:00,Hospitalisierung,NOe,113
2020-04-27 07:30:00,Intensivstation,NOe,37
2020-04-27 07:30:00,Recovered,NOe,2042
2020-04-27 07:30:00,Tested,NOe,27250
2020-04-28 13:00:00,Confirmed,NOe,2577
2020-04-28 07:30:00,Deaths,NOe,92
2020-04-28 07:30:00,Hospitalisierung,NOe,110
2020-04-28 07:30:00,Intensivstation,NOe,35
2020-04-28 07:30:00,Recovered,NOe,2101
2020-04-28 07:30:00,Tested,NOe,28534
2020-04-29 13:00:00,Confirmed,NOe,2591
2020-04-29 07:30:00,Deaths,NOe,92
2020-04-29 07:30:00,Hospitalisierung,NOe,104
2020-04-29 07:30:00,Intensivstation,NOe,36
2020-04-29 07:30:00,Recovered,NOe,2141
2020-04-29 07:30:00,Tested,NOe,29741
2020-04-30 13:00:00,Confirmed,NOe,2619
2020-04-30 07:30:00,Deaths,NOe,92
2020-04-30 07:30:00,Hospitalisierung,NOe,104
2020-04-30 07:30:00,Intensivstation,NOe,36
2020-04-30 07:30:00,Recovered,NOe,2164
2020-04-30 07:30:00,Tested,NOe,31034
2020-05-01 13:00:00,Confirmed,NOe,2625
2020-05-01 07:30:00,Deaths,NOe,92
2020-05-01 07:30:00,Hospitalisierung,NOe,99
2020-05-01 07:30:00,Intensivstation,NOe,37
2020-05-01 07:30:00,Recovered,NOe,2221
2020-05-01 07:30:00,Tested,NOe,31930
2020-05-02 06:00:00,Confirmed,NOe,2626
2020-05-03 13:00:00,Confirmed,NOe,2633
2020-05-03 07:30:00,Deaths,NOe,92
2020-05-03 07:30:00,Hospitalisierung,NOe,85
2020-05-03 07:30:00,Intensivstation,NOe,34
2020-05-03 07:30:00,Recovered,NOe,2255
2020-05-03 07:30:00,Tested,NOe,32815
2020-05-04 13:00:00,Confirmed,NOe,2638
2020-05-04 07:30:00,Deaths,NOe,93
2020-05-04 07:30:00,Hospitalisierung,NOe,86
2020-05-04 07:30:00,Intensivstation,NOe,35
2020-05-04 07:30:00,Recovered,NOe,2270
2020-05-04 07:30:00,Tested,NOe,33646
2020-05-05 13:00:00,Confirmed,NOe,2650
2020-05-05 07:30:00,Deaths,NOe,95
2020-05-05 07:30:00,Hospitalisierung,NOe,86
2020-05-05 07:30:00,Intensivstation,NOe,33
2020-05-05 07:30:00,Recovered,NOe,2310
2020-05-05 07:30:00,Tested,NOe,34690
2020-05-06 06:00:00,Confirmed,NOe,2653
2020-05-06 07:30:00,Deaths,NOe,95
2020-05-06 07:30:00,Hospitalisierung,NOe,84
2020-05-06 07:30:00,Intensivstation,NOe,29
2020-05-06 07:30:00,Recovered,NOe,2369
2020-05-06 07:30:00,Tested,NOe,35997
2020-05-07 06:00:00,Confirmed,NOe,2663
2020-05-07 07:30:00,Deaths,NOe,95
2020-05-07 07:30:00,Hospitalisierung,NOe,76
2020-05-07 07:30:00,Intensivstation,NOe,28
2020-05-07 07:30:00,Recovered,NOe,2370
2020-05-07 07:30:00,Tested,NOe,37010
2020-05-08 13:00:00,Confirmed,NOe,2682
2020-05-08 07:30:00,Deaths,NOe,95
2020-05-08 07:30:00,Hospitalisierung,NOe,73
2020-05-08 07:30:00,Intensivstation,NOe,28
2020-05-08 07:30:00,Recovered,NOe,2394
2020-05-08 07:30:00,Tested,NOe,38048
2020-05-10 13:00:00,Confirmed,NOe,2687
2020-05-10 07:30:00,Deaths,NOe,95
2020-05-10 07:30:00,Hospitalisierung,NOe,68
2020-05-10 07:30:00,Intensivstation,NOe,24
2020-05-10 07:30:00,Recovered,NOe,2414
2020-05-10 07:30:00,Tested,NOe,40655
2020-05-11 13:00:00,Confirmed,NOe,2704
2020-05-11 07:30:00,Deaths,NOe,95
2020-05-11 07:30:00,Hospitalisierung,NOe,69
2020-05-11 07:30:00,Intensivstation,NOe,23
2020-05-11 07:30:00,Recovered,NOe,2418
2020-05-11 07:30:00,Tested,NOe,41724
2020-05-12 13:00:00,Confirmed,NOe,2709
2020-05-12 07:30:00,Deaths,NOe,95
2020-05-12 07:30:00,Hospitalisierung,NOe,67
2020-05-12 07:30:00,Intensivstation,NOe,21
2020-05-12 07:30:00,Recovered,NOe,2433
2020-05-12 07:30:00,Tested,NOe,42771
2020-05-13 13:00:00,Confirmed,NOe,2720
2020-05-13 07:30:00,Deaths,NOe,95
2020-05-13 07:30:00,Hospitalisierung,NOe,65
2020-05-13 07:30:00,Intensivstation,NOe,21
2020-05-13 07:30:00,Recovered,NOe,2467
2020-05-13 07:30:00,Tested,NOe,43776
2020-05-14 06:00:00,Confirmed,NOe,2721
2020-05-14 07:30:00,Deaths,NOe,97
2020-05-14 07:30:00,Hospitalisierung,NOe,62
2020-05-14 07:30:00,Intensivstation,NOe,20
2020-05-14 07:30:00,Recovered,NOe,2487
2020-05-14 07:30:00,Tested,NOe,44954
2020-05-15 13:00:00,Confirmed,NOe,2765
2020-05-15 07:30:00,Deaths,NOe,97
2020-05-15 07:30:00,Hospitalisierung,NOe,58
2020-05-15 07:30:00,Intensivstation,NOe,18
2020-05-15 07:30:00,Recovered,NOe,2503
2020-05-15 07:30:00,Tested,NOe,46257
2020-05-16 13:00:00,Confirmed,NOe,2780
2020-05-16 07:30:00,Deaths,NOe,98
2020-05-16 07:30:00,Hospitalisierung,NOe,53
2020-05-16 07:30:00,Intensivstation,NOe,17
2020-05-16 07:30:00,Recovered,NOe,2510
2020-05-16 07:30:00,Tested,NOe,47426
2020-05-17 06:00:00,Confirmed,NOe,2782
2020-05-17 07:30:00,Deaths,NOe,98
2020-05-17 07:30:00,Hospitalisierung,NOe,49
2020-05-17 07:30:00,Intensivstation,NOe,15
2020-05-17 07:30:00,Recovered,NOe,2512
2020-05-17 07:30:00,Tested,NOe,48584
2020-05-18 06:00:00,Confirmed,NOe,2788
2020-05-18 07:30:00,Deaths,NOe,98
2020-05-18 07:30:00,Hospitalisierung,NOe,49
2020-05-18 07:30:00,Intensivstation,NOe,15
2020-05-18 07:30:00,Recovered,NOe,2516
2020-05-18 07:30:00,Tested,NOe,49590
2020-05-19 13:00:00,Confirmed,NOe,2789
2020-05-19 07:30:00,Deaths,NOe,99
2020-05-19 07:30:00,Hospitalisierung,NOe,45
2020-05-19 07:30:00,Intensivstation,NOe,14
2020-05-19 07:30:00,Recovered,NOe,2529
2020-05-19 07:30:00,Tested,NOe,50494
2020-05-20 06:00:00,Confirmed,NOe,2793
2020-05-20 07:30:00,Deaths,NOe,99
2020-05-20 07:30:00,Hospitalisierung,NOe,41
2020-05-20 07:30:00,Intensivstation,NOe,14
2020-05-20 07:30:00,Recovered,NOe,2557
2020-05-20 07:30:00,Tested,NOe,51582
2020-05-21 13:00:00,Confirmed,NOe,2806
2020-05-21 07:00:00,Deaths,NOe,99
2020-05-21 07:00:00,Hospitalisierung,NOe,42
2020-05-21 07:00:00,Intensivstation,NOe,13
2020-05-21 07:00:00,Recovered,NOe,2562
2020-05-21 07:00:00,Tested,NOe,52614
2020-05-22 13:00:00,Confirmed,NOe,2838
2020-05-22 07:00:00,Deaths,NOe,100
2020-05-22 07:00:00,Hospitalisierung,NOe,38
2020-05-22 07:00:00,Intensivstation,NOe,12
2020-05-22 07:00:00,Recovered,NOe,2574
2020-05-22 07:00:00,Tested,NOe,53663
2020-05-23 13:00:00,Confirmed,NOe,2830
2020-05-23 07:30:00,Deaths,NOe,100
2020-05-23 07:30:00,Hospitalisierung,NOe,35
2020-05-23 07:30:00,Intensivstation,NOe,11
2020-05-23 07:30:00,Recovered,NOe,2583
2020-05-23 07:30:00,Tested,NOe,56075
2020-05-24 13:00:00,Confirmed,NOe,2835
2020-05-24 07:30:00,Deaths,NOe,100
2020-05-24 07:30:00,Hospitalisierung,NOe,31
2020-05-24 07:30:00,Intensivstation,NOe,11
2020-05-24 07:30:00,Recovered,NOe,2596
2020-05-24 07:30:00,Tested,NOe,57841
2020-05-25 13:00:00,Confirmed,NOe,2845
2020-05-25 07:30:00,Deaths,NOe,100
2020-05-25 07:30:00,Hospitalisierung,NOe,32
2020-05-25 07:30:00,Intensivstation,NOe,11
2020-05-25 07:30:00,Recovered,NOe,2604
2020-05-25 07:30:00,Tested,NOe,58868
2020-05-26 13:00:00,Confirmed,NOe,2851
2020-05-26 07:30:00,Deaths,NOe,100
2020-05-26 07:30:00,Hospitalisierung,NOe,32
2020-05-26 07:30:00,Intensivstation,NOe,13
2020-05-26 07:30:00,Recovered,NOe,2621
2020-05-26 07:30:00,Tested,NOe,60525
2020-05-27 06:00:00,Confirmed,NOe,2856
2020-05-28 13:00:00,Confirmed,NOe,2861
2020-05-28 07:30:00,Deaths,NOe,100
2020-05-28 07:30:00,Hospitalisierung,NOe,26
2020-05-28 07:30:00,Intensivstation,NOe,13
2020-05-28 07:30:00,Recovered,NOe,2647
2020-05-28 07:30:00,Tested,NOe,64267
2020-05-29 13:00:00,Confirmed,NOe,2864
2020-05-29 07:30:00,Deaths,NOe,100
2020-05-29 07:30:00,Hospitalisierung,NOe,26
2020-05-29 07:30:00,Intensivstation,NOe,11
2020-05-29 07:30:00,Recovered,NOe,2654
2020-05-29 07:30:00,Tested,NOe,66422
2020-05-30 16:00:00,Confirmed,NOe,2866
2020-05-30 07:30:00,Deaths,NOe,100
2020-05-30 07:30:00,Hospitalisierung,NOe,25
2020-05-30 07:30:00,Intensivstation,NOe,10
2020-05-30 07:30:00,Recovered,NOe,2667
2020-05-30 07:30:00,Tested,NOe,68149
2020-05-31 06:30:00,Confirmed,NOe,2867
2020-05-31 07:30:00,Deaths,NOe,100
2020-05-31 07:30:00,Hospitalisierung,NOe,22
2020-05-31 07:30:00,Intensivstation,NOe,10
2020-05-31 07:30:00,Recovered,NOe,2673
2020-05-31 07:30:00,Tested,NOe,69621
2020-06-01 13:00:00,Confirmed,NOe,2866
2020-06-01 07:30:00,Deaths,NOe,100
2020-06-01 07:30:00,Hospitalisierung,NOe,21
2020-06-01 07:30:00,Intensivstation,NOe,10
2020-06-01 07:30:00,Recovered,NOe,2673
2020-06-01 07:30:00,Tested,NOe,71433
2020-06-02 13:00:00,Confirmed,NOe,2866
2020-06-02 07:30:00,Deaths,NOe,100
2020-06-02 07:30:00,Hospitalisierung,NOe,20
2020-06-02 07:30:00,Intensivstation,NOe,9
2020-06-02 07:30:00,Recovered,NOe,2678
2020-06-02 07:30:00,Tested,NOe,72439
2020-06-03 13:00:00,Confirmed,NOe,2868
2020-06-03 07:30:00,Deaths,NOe,100
2020-06-03 07:30:00,Hospitalisierung,NOe,19
2020-06-03 07:30:00,Intensivstation,NOe,6
2020-06-03 07:30:00,Recovered,NOe,2687
2020-06-03 07:30:00,Tested,NOe,73642
2020-06-05 06:00:00,Confirmed,NOe,2873
2020-06-05 07:30:00,Deaths,NOe,100
2020-06-05 07:30:00,Hospitalisierung,NOe,18
2020-06-05 07:30:00,Intensivstation,NOe,6
2020-06-05 07:30:00,Recovered,NOe,2699
2020-06-05 07:30:00,Tested,NOe,76964
2020-06-06 06:00:00,Confirmed,NOe,2880
2020-06-06 07:00:00,Deaths,NOe,100
2020-06-06 07:00:00,Hospitalisierung,NOe,16
2020-06-06 07:00:00,Intensivstation,NOe,5
2020-06-06 07:00:00,Recovered,NOe,2706
2020-06-06 07:00:00,Tested,NOe,77996
2020-06-07 13:00:00,Confirmed,NOe,2883
2020-06-07 07:30:00,Deaths,NOe,100
2020-06-07 07:30:00,Hospitalisierung,NOe,14
2020-06-07 07:30:00,Intensivstation,NOe,5
2020-06-07 07:30:00,Recovered,NOe,2707
2020-06-07 07:30:00,Tested,NOe,79508
2020-06-08 13:00:00,Confirmed,NOe,2889
2020-06-08 07:30:00,Deaths,NOe,100
2020-06-08 07:30:00,Hospitalisierung,NOe,14
2020-06-08 07:30:00,Intensivstation,NOe,6
2020-06-08 07:30:00,Recovered,NOe,2707
2020-06-08 07:30:00,Tested,NOe,80732
2020-06-09 13:00:00,Confirmed,NOe,2891
2020-06-09 07:30:00,Deaths,NOe,100
2020-06-09 07:30:00,Hospitalisierung,NOe,15
2020-06-09 07:30:00,Intensivstation,NOe,5
2020-06-09 07:30:00,Recovered,NOe,2717
2020-06-09 07:30:00,Tested,NOe,82507
2020-06-10 13:00:00,Confirmed,NOe,2891
2020-06-10 07:30:00,Deaths,NOe,100
2020-06-10 07:30:00,Hospitalisierung,NOe,12
2020-06-10 07:30:00,Intensivstation,NOe,4
2020-06-10 07:30:00,Recovered,NOe,2725
2020-06-10 07:30:00,Tested,NOe,84197
2020-06-11 13:00:00,Confirmed,NOe,2893
2020-06-11 07:00:00,Deaths,NOe,100
2020-06-11 07:00:00,Hospitalisierung,NOe,13
2020-06-11 07:00:00,Intensivstation,NOe,2
2020-06-11 07:00:00,Recovered,NOe,2742
2020-06-11 07:00:00,Tested,NOe,85688
2020-06-13 13:00:00,Confirmed,NOe,2906
2020-06-13 07:30:00,Deaths,NOe,100
2020-06-13 07:30:00,Hospitalisierung,NOe,14
2020-06-13 07:30:00,Intensivstation,NOe,2
2020-06-13 07:30:00,Recovered,NOe,2750
2020-06-13 07:30:00,Tested,NOe,88187
2020-06-14 13:30:00,Confirmed,NOe,2912
2020-06-14 07:30:00,Deaths,NOe,100
2020-06-14 07:30:00,Hospitalisierung,NOe,10
2020-06-14 07:30:00,Intensivstation,NOe,2
2020-06-14 07:30:00,Recovered,NOe,2750
2020-06-14 07:30:00,Tested,NOe,89200
2020-06-15 13:00:00,Confirmed,NOe,2922
2020-06-15 07:30:00,Deaths,NOe,100
2020-06-15 07:30:00,Hospitalisierung,NOe,11
2020-06-15 07:30:00,Intensivstation,NOe,2
2020-06-15 07:30:00,Recovered,NOe,2750
2020-06-15 07:30:00,Tested,NOe,90321
2020-06-16 06:00:00,Confirmed,NOe,2924
2020-06-16 07:30:00,Deaths,NOe,100
2020-06-16 07:30:00,Hospitalisierung,NOe,9
2020-06-16 07:30:00,Intensivstation,NOe,1
2020-06-16 07:30:00,Recovered,NOe,2753
2020-06-16 07:30:00,Tested,NOe,91352
2020-06-17 13:00:00,Confirmed,NOe,2927
2020-06-17 07:30:00,Deaths,NOe,100
2020-06-17 07:30:00,Hospitalisierung,NOe,7
2020-06-17 07:30:00,Intensivstation,NOe,1
2020-06-17 07:30:00,Recovered,NOe,2754
2020-06-17 07:30:00,Tested,NOe,92627
2020-06-18 13:00:00,Confirmed,NOe,2932
2020-06-18 07:30:00,Deaths,NOe,100
2020-06-18 07:30:00,Hospitalisierung,NOe,9
2020-06-18 07:30:00,Intensivstation,NOe,1
2020-06-18 07:30:00,Recovered,NOe,2756
2020-06-18 07:30:00,Tested,NOe,93840
2020-06-19 13:00:00,Confirmed,NOe,2939
2020-06-19 07:30:00,Deaths,NOe,100
2020-06-19 07:30:00,Hospitalisierung,NOe,11
2020-06-19 07:30:00,Intensivstation,NOe,1
2020-06-19 07:30:00,Recovered,NOe,2761
2020-06-19 07:30:00,Tested,NOe,94919
2020-06-20 13:00:00,Confirmed,NOe,2940
2020-06-20 07:30:00,Deaths,NOe,100
2020-06-20 07:30:00,Hospitalisierung,NOe,12
